GW,id,value,opponent,total_points
28,103,46,27,0
28,787,43,19,0
28,666,42,0,2
28,890,50,23,0
28,683,58,7,0
28,125,64,25,0
28,780,45,19,0
28,408,43,26,6
28,867,59,1,6
28,238,120,9,5
28,242,47,0,0
28,698,46,6,2
28,312,56,22,0
28,185,53,24,0
28,554,54,7,1
28,835,49,3,0
28,30,43,30,1
28,187,48,21,0
28,550,57,22,1
28,465,55,23,0
28,708,48,6,1
28,551,53,26,4
28,326,45,15,0
28,364,45,11,0
28,56,47,29,2
28,420,50,26,0
28,304,47,22,0
28,524,54,29,0
28,31,46,30,1
28,786,57,19,8
28,707,43,6,0
28,596,40,22,0
28,493,43,27,0
28,371,49,11,2
28,859,54,11,4
28,866,45,1,0
28,791,44,19,2
28,12,73,25,2
28,72,54,10,2
28,647,40,15,0
28,733,49,10,0
28,252,44,27,2
28,721,40,6,0
28,381,58,1,0
28,714,47,6,0
28,766,47,19,1
28,396,43,11,2
28,134,50,26,0
28,511,51,25,2
28,53,47,29,0
28,782,55,19,1
28,522,43,21,2
28,424,63,26,9
28,856,45,15,1
28,34,43,30,0
28,699,39,6,0
28,419,45,26,0
28,792,57,24,0
28,816,49,0,2
28,91,64,10,1
28,399,48,1,3
28,404,74,1,0
28,221,58,9,6
28,302,56,21,2
28,99,43,27,3
28,268,72,25,2
28,368,51,11,0
28,846,50,22,2
28,166,44,24,2
28,627,49,24,2
28,239,57,11,0
28,110,68,27,0
28,85,68,10,9
28,218,48,10,0
28,873,46,26,0
28,452,48,23,0
28,332,62,15,9
28,108,64,25,1
28,827,50,3,0
28,173,42,24,0
28,117,53,27,0
28,340,42,26,0
28,271,95,0,0
28,736,104,10,1
29,453,51,6,3
29,141,54,26,2
29,772,53,27,0
29,676,40,15,0
29,15,69,11,0
29,611,45,10,2
29,789,48,27,0
29,481,55,19,3
29,29,40,15,0
29,204,73,30,1
29,727,40,26,0
29,33,48,15,2
29,626,51,22,0
29,555,41,19,5
29,797,60,3,0
29,449,44,6,1
29,881,47,25,2
29,186,61,3,0
29,530,45,26,0
29,592,45,11,0
29,191,44,30,0
29,794,49,3,0
29,219,55,0,0
29,832,47,23,0
29,752,55,10,2
29,684,102,11,0
29,11,117,1,5
29,20,51,11,2
29,100,44,24,7
29,17,56,30,6
29,600,40,25,0
29,400,54,27,1
29,557,51,21,2
29,869,40,14,0
29,887,45,25,0
29,411,48,25,0
29,728,40,26,0
29,261,50,1,0
29,734,53,7,2
29,262,49,1,0
29,151,49,30,6
29,38,45,15,1
29,67,63,19,0
29,119,56,10,6
29,373,68,21,9
29,875,55,19,3
29,467,57,6,0
29,177,42,21,7
29,455,44,6,0
29,360,39,21,0
29,704,55,9,2
29,266,80,1,0
29,891,50,6,0
29,731,59,7,1
29,249,69,1,4
29,504,43,6,0
29,28,41,15,0
29,69,52,26,7
29,534,45,6,0
29,640,43,26,1
29,358,52,22,-2
29,259,49,1,1
29,73,45,15,3
29,655,39,1,0
29,813,54,0,7
29,831,52,23,1
29,118,49,10,0
29,397,89,14,5
29,51,57,15,0
29,759,45,22,0
29,495,43,3,2
29,810,63,0,0
29,385,58,14,6
29,429,44,25,2
29,582,43,3,0
29,892,45,6,0
29,55,49,26,2
29,417,43,19,0
29,602,42,30,0
29,706,44,9,1
29,808,74,0,11
29,428,40,25,0
29,849,55,29,0
29,196,39,15,0
29,812,47,0,0
29,620,39,19,0
29,561,49,29,6
29,700,45,9,1
29,742,45,7,0
29,48,60,15,2
29,10,47,11,1
29,500,45,14,0
29,8,45,11,0
29,621,45,19,0
29,760,67,22,9
29,82,68,7,2
29,838,39,23,0
29,327,47,29,0
29,313,59,24,0
29,32,47,15,2
29,724,42,26,0
29,735,48,7,0
29,458,50,6,1
29,829,48,23,2
29,212,76,10,5
29,393,93,14,3
29,167,48,3,3
29,413,45,19,0
29,764,46,27,1
29,437,50,25,2
29,765,44,27,0
29,243,54,1,8
29,726,62,26,5
29,116,42,10,0
29,819,44,23,0
29,540,46,0,0
29,441,43,25,0
29,784,46,27,1
29,703,39,9,0
29,692,45,15,0
29,653,40,21,0
29,121,54,10,0
29,405,45,19,0
29,407,44,19,0
29,432,48,25,2
29,301,44,22,1
29,300,47,24,6
29,76,70,7,2
29,253,51,1,0
29,705,45,9,1
29,656,40,11,0
29,106,42,10,0
29,181,43,3,1
29,878,40,19,0
29,178,48,7,2
29,213,79,25,0
29,809,50,0,1
29,215,54,30,0
29,382,64,14,0
29,171,43,3,0
29,803,44,30,0
29,25,73,11,1
29,783,48,27,2
29,42,48,15,1
29,438,48,29,0
29,450,45,6,0
29,539,48,19,6
29,833,45,23,0
29,740,59,7,0
29,241,59,1,1
29,569,57,7,0
29,0,48,11,0
29,229,79,0,9
29,865,60,14,6
29,756,69,22,0
29,718,53,9,2
29,388,44,23,1
29,63,44,26,0
29,778,43,27,0
29,617,44,6,0
29,190,53,30,7
29,180,53,3,0
29,469,55,6,0
29,558,45,19,0
29,754,40,10,0
29,96,95,7,0
29,749,40,10,0
29,216,74,30,0
29,879,50,19,0
29,609,44,6,0
29,594,51,22,1
29,589,46,30,0
29,743,45,7,0
29,307,62,24,3
29,830,61,23,2
29,81,107,7,2
29,807,56,0,6
29,541,43,6,0
29,730,47,7,0
29,686,50,11,1
29,146,42,3,0
29,224,50,22,0
29,781,57,27,0
29,44,45,15,0
29,744,54,7,1
29,203,49,30,3
29,468,50,6,0
29,751,50,10,0
29,850,54,29,3
29,254,60,1,0
29,389,47,14,3
29,392,63,14,1
29,320,47,29,6
29,863,40,21,0
29,741,45,7,0
29,415,48,19,2
29,720,44,9,1
29,226,45,0,0
29,362,45,21,2
29,233,45,0,0
29,499,73,14,0
29,232,51,0,0
29,737,45,7,0
29,788,45,27,1
29,824,43,23,1
29,798,50,3,1
29,872,43,19,0
29,19,43,11,0
29,293,47,24,0
29,842,40,23,0
29,64,44,26,0
29,4,50,11,0
29,624,99,0,1
29,136,45,25,0
29,435,45,25,0
29,77,62,7,0
29,701,44,9,2
29,319,43,29,5
29,564,54,26,0
29,796,45,3,0
29,484,66,30,0
29,140,59,19,0
29,333,45,29,0
29,713,58,9,7
29,328,45,29,0
29,324,41,29,0
29,230,60,0,0
29,23,52,11,4
29,822,40,23,0
29,883,48,25,2
29,848,65,24,2
29,367,80,22,2
29,570,49,25,0
29,795,44,3,0
29,36,47,15,0
29,779,45,27,0
29,402,129,14,5
29,152,55,3,2
29,852,40,29,0
29,512,48,14,0
29,267,78,11,2
29,841,44,23,0
29,401,80,14,16
29,406,45,19,0
29,379,54,14,7
29,5,60,11,1
29,331,48,29,0
29,487,48,22,2
29,235,53,0,2
29,840,44,23,1
29,423,53,19,0
29,717,52,9,0
29,566,66,23,0
29,315,50,29,11
29,828,42,23,0
29,366,46,26,2
29,777,45,27,0
29,691,40,15,0
29,503,45,24,6
29,16,53,11,1
29,837,50,23,2
29,746,46,10,1
29,156,48,25,2
29,316,40,29,0
29,820,47,23,1
29,451,43,6,0
29,113,43,10,2
29,135,49,22,0
29,443,47,25,1
29,207,60,30,1
29,440,54,25,0
29,58,45,26,2
29,102,44,10,1
29,305,51,24,0
29,711,47,9,0
29,183,87,3,2
29,844,41,24,0
29,384,60,14,8
29,750,44,10,0
29,747,43,10,0
29,109,44,10,0
29,889,67,6,2
29,537,43,23,0
29,722,45,9,0
29,370,43,21,0
29,310,54,25,2
29,372,49,21,0
29,168,47,10,4
29,559,54,26,1
29,739,60,7,0
29,354,76,15,0
29,427,49,19,0
29,265,61,1,2
29,851,54,29,1
29,823,39,23,0
29,709,47,9,0
29,661,40,1,0
29,762,39,27,0
29,198,54,30,1
29,122,42,22,0
29,104,47,10,0
29,201,51,29,3
29,217,42,6,0
29,776,43,27,0
29,862,40,21,0
29,472,51,26,5
29,127,54,0,0
29,769,39,27,0
29,763,46,27,2
29,774,44,27,1
29,444,45,25,0
29,329,51,26,0
29,615,43,22,0
29,826,52,23,0
29,430,49,25,2
29,193,44,30,0
29,641,54,21,7
29,200,53,30,3
29,895,53,6,0
29,339,49,22,3
29,45,49,15,0
29,114,45,10,0
29,308,44,24,0
29,337,55,23,1
29,194,47,30,0
29,296,47,6,0
29,47,70,15,8
29,603,43,24,3
29,462,45,6,0
29,518,44,29,0
29,719,59,9,2
29,410,48,19,8
29,880,40,19,0
29,894,63,6,0
29,868,45,14,0
29,255,68,1,1
29,98,41,10,0
29,543,45,29,0
29,41,59,15,2
29,491,42,24,0
29,723,60,9,0
29,509,40,25,0
29,818,44,23,0
29,732,53,7,0
29,164,50,3,1
29,240,65,3,4
29,508,45,10,0
29,234,104,0,3
29,593,41,26,0
29,132,60,22,0
29,387,41,29,0
29,6,50,25,2
29,386,53,14,0
29,687,43,11,0
29,854,44,29,1
29,356,40,21,0
29,78,54,29,7
29,860,43,21,0
29,888,40,25,0
29,357,46,21,2
29,738,43,7,0
29,694,45,15,0
29,383,66,0,6
29,864,40,14,0
29,785,52,27,1
29,2,60,11,1
29,573,42,29,0
29,124,56,22,0
29,199,45,30,0
29,184,48,9,0
29,369,44,21,0
29,374,52,21,0
29,488,84,0,3
29,748,44,10,0
29,46,43,15,2
29,697,45,9,8
29,702,39,9,0
29,188,48,30,8
29,548,74,11,0
29,870,80,14,1
29,631,47,21,0
29,355,47,21,2
29,814,45,0,0
29,645,49,10,2
29,761,40,22,0
29,246,49,1,1
29,52,49,15,1
29,123,42,22,0
29,189,47,10,0
29,336,53,29,1
29,642,62,24,1
29,236,70,0,0
29,461,66,6,2
29,560,72,7,2
29,247,54,1,0
29,608,45,6,0
29,270,74,1,1
29,176,56,3,2
29,321,45,29,0
29,37,47,15,0
29,845,48,24,3
29,330,70,6,1
29,474,42,30,0
29,716,43,9,0
29,770,40,27,0
29,457,53,6,1
29,256,47,1,0
29,768,40,27,0
29,843,45,23,1
29,105,42,10,1
29,632,50,21,2
29,877,42,19,0
29,494,41,22,0
29,834,39,23,0
29,696,45,9,4
29,771,45,27,1
29,7,45,11,0
29,250,49,1,0
29,54,43,26,7
29,130,40,22,0
29,793,44,3,2
29,693,45,15,0
29,659,50,11,0
29,445,54,25,2
29,825,54,23,0
29,298,43,24,0
29,635,54,19,0
29,43,50,15,0
29,884,40,25,0
29,297,46,24,0
29,13,93,11,2
29,258,42,1,0
29,619,45,19,0
29,767,42,27,0
29,57,53,22,1
29,847,45,24,0
29,463,74,6,6
29,380,48,14,0
29,95,81,7,0
29,412,43,19,1
29,839,50,23,2
29,365,44,21,10
29,378,50,21,0
29,158,46,23,2
29,21,42,11,0
29,802,105,30,8
29,644,45,19,0
29,263,47,22,0
29,853,45,29,6
29,663,45,6,0
29,390,49,14,3
29,571,53,14,1
29,138,42,22,0
29,94,49,7,0
29,391,56,25,0
29,9,56,11,0
29,725,49,26,0
29,182,45,3,0
29,529,42,19,0
29,192,53,30,0
29,35,50,15,2
29,375,44,21,1
29,886,40,25,0
29,303,59,24,3
29,893,40,6,0
29,86,47,1,9
29,470,49,26,3
29,225,64,0,6
29,695,39,9,0
29,758,53,22,0
29,421,50,19,0
29,753,45,10,0
29,507,45,10,0
29,237,50,0,2
29,882,49,25,1
29,545,46,21,0
29,710,45,9,0
29,24,82,7,1
29,206,50,30,0
29,606,40,0,0
29,876,45,19,8
29,309,43,24,3
29,144,49,22,1
29,220,49,6,0
29,855,54,29,3
29,107,45,10,0
29,712,59,9,6
29,896,45,6,0
29,343,51,10,7
29,294,42,14,0
29,821,42,23,1
29,502,79,1,5
29,471,45,26,0
29,459,43,6,0
29,89,77,7,2
29,3,47,11,0
29,335,48,29,1
29,1,53,11,2
29,202,91,30,0
29,775,44,27,1
29,322,43,26,0
29,811,47,0,1
29,126,47,22,0
29,244,56,1,0
29,688,104,11,9
29,311,43,24,0
29,473,42,30,0
29,227,88,0,0
29,773,48,27,2
29,485,45,29,0
29,131,49,22,0
29,885,45,25,0
29,533,40,6,0
29,454,45,6,0
29,685,47,11,0
29,613,45,25,0
29,861,43,21,0
29,874,61,19,1
29,175,87,3,10
29,639,53,26,0
29,93,47,23,2
29,208,94,30,5
29,538,58,19,3
29,817,41,23,0
29,790,40,27,0
29,172,48,3,0
29,154,58,6,0
29,483,44,11,0
29,836,43,23,0
29,142,112,1,8
29,858,42,21,0
29,133,73,7,0
29,87,44,10,0
29,295,53,24,6
29,535,51,15,0
29,317,48,29,0
29,211,94,30,8
29,447,56,29,0
29,448,60,25,2
29,715,49,9,0
29,456,42,6,1
29,155,47,21,2
29,510,45,25,1
29,591,42,24,0
29,66,57,26,0
29,757,70,22,0
29,14,69,11,0
29,62,49,26,0
29,103,46,10,0
29,787,43,27,0
29,666,42,1,0
29,890,50,6,0
29,683,58,11,0
29,125,64,22,4
29,780,45,27,0
29,408,43,19,6
29,867,59,14,7
29,238,120,0,2
29,242,47,1,0
29,698,46,9,6
29,312,56,24,1
29,185,53,3,0
29,554,54,11,1
29,835,49,23,0
29,30,43,15,2
29,187,48,30,0
29,550,57,24,1
29,465,55,6,0
29,708,48,9,1
29,551,53,19,1
29,326,45,29,0
29,364,45,21,0
29,56,47,26,2
29,420,50,19,0
29,304,47,24,0
29,524,54,26,0
29,31,46,15,2
29,786,57,27,2
29,707,43,9,0
29,596,40,24,0
29,493,43,10,0
29,371,49,21,13
29,859,54,21,1
29,866,45,14,0
29,791,44,27,1
29,12,72,22,2
29,72,54,7,2
29,647,40,29,0
29,733,49,7,0
29,252,44,10,0
29,721,40,9,0
29,381,58,14,0
29,714,47,9,0
29,766,47,27,0
29,396,43,21,1
29,134,50,19,0
29,511,51,22,1
29,53,47,26,0
29,782,55,27,1
29,522,43,30,9
29,745,40,7,0
29,424,63,19,9
29,856,45,29,0
29,34,43,15,0
29,699,39,9,0
29,419,45,19,0
29,792,57,3,0
29,816,49,1,1
29,91,64,7,2
29,399,48,14,0
29,404,74,14,0
29,221,58,0,0
29,302,56,30,6
29,99,43,10,2
29,268,72,22,1
29,368,51,21,0
29,846,50,24,8
29,166,44,3,2
29,627,49,3,2
29,239,56,21,0
29,110,68,10,0
29,85,69,7,2
29,218,48,7,0
29,873,46,19,4
29,452,48,6,1
29,332,63,29,3
29,108,64,22,1
29,827,50,23,0
29,173,42,3,0
29,117,53,10,0
29,340,42,19,0
29,271,95,1,0
29,736,104,7,1
3,453,50,30,1
3,141,55,0,1
3,772,56,29,3
3,15,70,23,1
3,789,50,29,0
3,481,51,11,3
3,29,40,7,0
3,204,74,9,0
3,33,50,7,0
3,626,54,0,0
3,555,40,11,0
3,449,45,30,0
3,881,48,24,2
3,186,64,10,0
3,191,45,9,7
3,219,55,3,0
3,832,49,21,5
3,684,105,23,1
3,11,119,23,2
3,20,53,23,0
3,100,45,14,0
3,17,60,23,2
3,557,50,1,6
3,411,50,24,8
3,261,54,15,0
3,734,55,26,1
3,262,49,15,0
3,151,49,9,0
3,38,45,7,2
3,67,65,11,2
3,119,59,6,2
3,373,70,30,2
3,875,55,11,1
3,467,59,30,0
3,177,45,10,1
3,455,45,30,1
3,360,40,1,1
3,704,59,25,3
3,266,80,15,3
3,731,60,26,6
3,249,65,15,9
3,504,45,30,0
3,28,45,7,0
3,69,54,27,1
3,534,45,30,0
3,640,45,27,1
3,358,55,0,1
3,259,49,15,0
3,73,45,7,3
3,655,40,15,0
3,831,55,21,5
3,118,50,6,0
3,397,95,22,9
3,51,59,7,1
3,495,44,10,0
3,810,65,3,1
3,385,56,22,2
3,429,45,24,2
3,582,45,10,0
3,55,45,27,2
3,417,45,11,0
3,602,45,9,0
3,706,45,25,0
3,808,78,3,2
3,428,40,24,0
3,849,55,19,0
3,196,40,7,0
3,812,50,3,0
3,620,40,11,0
3,561,50,19,2
3,700,45,25,0
3,48,60,7,0
3,10,49,23,0
3,500,45,22,0
3,8,45,23,0
3,82,69,26,11
3,838,40,21,9
3,327,49,19,0
3,313,64,14,0
3,32,50,7,7
3,724,44,27,0
3,735,49,26,0
3,458,50,30,1
3,829,50,21,6
3,212,79,6,1
3,393,96,22,3
3,167,50,10,1
3,413,45,11,6
3,764,45,29,6
3,437,55,24,3
3,765,45,29,6
3,243,54,15,0
3,726,65,27,6
3,116,45,6,1
3,819,45,21,15
3,540,49,3,0
3,441,45,24,1
3,784,45,29,1
3,703,40,25,0
3,121,55,6,0
3,405,45,11,0
3,407,45,11,1
3,432,50,24,2
3,301,44,0,0
3,300,50,14,6
3,76,65,26,9
3,253,55,15,6
3,705,45,25,3
3,656,40,23,0
3,106,44,6,0
3,181,45,10,0
3,178,49,10,0
3,213,80,9,5
3,809,55,3,5
3,215,54,9,0
3,382,65,22,0
3,171,45,10,1
3,803,45,9,0
3,25,75,23,1
3,783,50,29,1
3,42,49,7,2
3,438,50,19,2
3,450,45,30,0
3,539,49,11,0
3,833,45,21,0
3,241,55,15,7
3,569,60,26,6
3,0,50,23,0
3,229,81,3,6
3,865,60,22,1
3,756,74,0,0
3,718,55,25,3
3,388,45,21,0
3,63,45,27,0
3,778,45,29,0
3,617,45,30,1
3,190,55,9,5
3,180,54,10,1
3,469,55,30,0
3,96,97,26,0
3,216,74,9,0
3,594,50,0,1
3,589,49,9,0
3,307,65,14,3
3,830,64,21,0
3,81,105,26,0
3,807,55,3,2
3,541,45,30,1
3,730,49,26,0
3,146,45,10,0
3,224,50,3,0
3,781,60,29,3
3,203,50,9,3
3,468,50,30,0
3,850,55,19,2
3,254,61,15,6
3,389,50,22,2
3,392,64,22,0
3,320,50,19,1
3,415,54,11,0
3,226,45,3,0
3,362,45,1,6
3,233,45,3,0
3,499,75,1,0
3,232,50,3,2
3,737,45,26,0
3,788,45,29,0
3,824,44,21,0
3,872,45,11,8
3,19,45,23,1
3,293,50,14,11
3,842,40,21,0
3,4,50,23,0
3,624,104,3,9
3,136,45,24,2
3,435,50,24,0
3,77,64,26,0
3,701,45,25,0
3,319,45,19,2
3,564,55,22,0
3,484,70,9,3
3,333,45,19,0
3,713,58,25,0
3,328,45,19,0
3,324,44,19,0
3,230,64,3,0
3,23,56,23,1
3,822,40,21,0
3,367,84,0,2
3,570,50,24,0
3,36,50,7,1
3,779,45,29,0
3,402,125,22,2
3,152,51,10,1
3,512,49,22,1
3,267,82,15,5
3,841,45,21,0
3,401,80,22,3
3,406,45,11,6
3,379,55,22,2
3,5,60,23,0
3,331,50,19,0
3,487,50,0,1
3,235,54,3,0
3,840,45,21,3
3,423,54,11,0
3,717,54,25,0
3,566,69,10,1
3,315,50,19,2
3,828,45,21,0
3,366,45,27,2
3,777,45,29,0
3,503,50,14,7
3,16,55,23,0
3,837,54,21,1
3,746,49,6,0
3,156,50,24,2
3,820,45,21,6
3,451,45,30,1
3,113,45,6,2
3,135,50,0,0
3,443,50,24,1
3,207,65,9,1
3,440,55,24,3
3,58,45,27,2
3,102,45,6,1
3,305,55,14,1
3,711,50,25,1
3,183,86,10,2
3,844,44,14,0
3,384,60,22,2
3,747,45,6,0
3,109,50,6,1
3,889,71,30,1
3,537,45,21,6
3,370,45,1,0
3,310,59,24,5
3,372,49,1,0
3,168,49,6,0
3,559,55,27,0
3,739,60,26,0
3,354,79,7,2
3,427,50,11,0
3,265,59,15,4
3,851,60,19,2
3,823,40,21,0
3,709,49,25,0
3,661,40,15,0
3,762,40,29,0
3,198,55,9,6
3,122,45,0,0
3,104,50,6,0
3,201,55,19,1
3,217,45,30,2
3,776,45,29,0
3,472,50,27,1
3,127,55,3,1
3,769,40,29,0
3,763,45,29,6
3,774,45,29,0
3,444,45,24,0
3,329,55,27,0
3,615,45,0,0
3,826,54,21,0
3,430,49,24,0
3,193,45,9,0
3,641,50,1,6
3,200,55,9,3
3,339,50,0,2
3,45,50,7,0
3,308,45,14,0
3,337,55,21,7
3,194,45,9,10
3,296,50,30,0
3,47,74,7,2
3,603,45,14,0
3,518,45,19,0
3,719,60,25,1
3,410,50,11,0
3,255,70,15,3
3,98,40,6,0
3,41,60,7,0
3,491,44,14,0
3,509,40,24,0
3,818,45,21,0
3,732,55,29,1
3,164,50,10,9
3,240,69,10,0
3,508,45,6,0
3,234,100,3,3
3,593,40,27,0
3,132,64,0,0
3,387,44,22,0
3,6,50,23,0
3,386,54,22,2
3,356,40,1,0
3,78,55,19,2
3,860,45,1,0
3,357,45,1,12
3,738,45,26,0
3,383,65,3,0
3,864,45,22,0
3,785,53,29,0
3,2,60,23,0
3,573,45,19,0
3,124,60,0,1
3,199,45,9,0
3,184,49,10,0
3,369,45,1,0
3,374,55,1,5
3,488,83,3,1
3,46,45,7,0
3,697,45,25,6
3,702,40,25,1
3,188,50,9,6
3,548,74,23,0
3,631,49,1,0
3,355,45,1,7
3,645,49,6,1
3,246,49,15,0
3,52,50,7,1
3,123,45,0,0
3,189,49,9,0
3,336,55,19,0
3,642,70,14,2
3,236,70,3,0
3,461,69,30,1
3,560,70,26,6
3,247,55,15,0
3,270,75,15,6
3,176,55,10,1
3,321,45,19,0
3,37,50,7,0
3,845,50,14,3
3,330,69,30,0
3,474,45,9,1
3,716,45,25,7
3,770,40,29,0
3,457,55,30,2
3,256,49,15,6
3,768,40,29,0
3,105,44,6,0
3,632,50,1,6
3,494,44,0,1
3,834,40,21,0
3,696,45,25,6
3,771,46,29,6
3,250,53,15,0
3,54,45,27,2
3,130,40,0,0
3,793,45,10,1
3,445,60,24,3
3,825,60,21,6
3,298,44,14,0
3,635,55,11,0
3,43,50,7,0
3,297,50,14,6
3,13,95,23,1
3,258,44,15,0
3,767,44,29,0
3,57,55,0,1
3,463,75,30,2
3,380,50,22,0
3,95,83,26,1
3,412,45,11,-2
3,839,50,21,2
3,365,45,1,7
3,378,50,1,0
3,158,49,21,1
3,21,45,23,0
3,802,90,9,11
3,644,45,10,0
3,263,50,0,0
3,390,50,22,2
3,571,55,22,1
3,138,45,0,1
3,94,50,26,3
3,391,59,24,0
3,9,55,23,0
3,725,50,29,0
3,182,45,10,0
3,529,45,11,3
3,192,55,9,0
3,35,50,7,0
3,375,45,1,0
3,303,65,14,3
3,86,50,15,3
3,470,45,27,0
3,225,55,3,1
3,695,40,25,0
3,421,50,11,1
3,507,45,6,0
3,882,55,24,1
3,545,45,1,1
3,710,45,25,0
3,24,85,23,1
3,206,50,9,0
3,309,45,14,2
3,220,50,30,1
3,107,45,6,0
3,712,55,25,3
3,343,55,6,1
3,821,44,21,0
3,502,82,15,3
3,471,45,27,0
3,459,45,30,0
3,89,79,26,3
3,3,50,23,0
3,335,49,19,7
3,1,55,23,2
3,202,89,9,0
3,775,45,29,3
3,322,45,27,0
3,811,50,3,0
3,126,50,0,1
3,244,50,15,7
3,311,45,14,0
3,473,45,9,0
3,227,79,3,4
3,773,50,29,1
3,485,49,19,4
3,131,50,0,0
3,685,50,23,0
3,613,45,24,0
3,874,60,11,3
3,175,85,10,2
3,639,55,27,8
3,93,49,26,0
3,208,85,9,12
3,538,59,11,0
3,817,40,21,7
3,172,50,10,0
3,154,58,30,0
3,483,49,23,-1
3,836,45,21,0
3,142,117,15,0
3,858,45,1,0
3,133,75,0,0
3,87,45,6,0
3,295,55,14,6
3,535,55,7,0
3,317,50,19,2
3,211,95,9,8
3,447,60,19,0
3,448,63,24,1
3,715,50,25,0
3,456,45,30,0
3,155,50,1,3
3,510,45,24,0
3,591,45,14,1
3,66,60,27,1
3,757,74,0,2
3,14,70,23,0
3,62,49,27,2
3,103,50,6,1
3,787,44,29,0
3,666,44,15,0
3,890,50,30,0
3,683,60,23,0
3,125,65,0,0
3,780,45,29,0
3,408,45,11,6
3,238,115,3,1
3,242,49,15,0
3,698,45,25,9
3,312,59,14,1
3,185,55,10,1
3,554,55,23,0
3,835,49,21,0
3,30,45,7,0
3,187,50,9,0
3,550,59,14,0
3,465,55,30,0
3,708,50,25,3
3,551,55,11,0
3,364,45,1,0
3,56,45,27,2
3,420,50,11,0
3,304,50,14,3
3,524,55,27,2
3,31,50,7,0
3,786,61,29,2
3,707,45,25,0
3,596,40,14,0
3,493,45,6,0
3,371,50,1,0
3,859,55,1,8
3,866,45,22,0
3,12,73,23,0
3,72,55,26,6
3,733,50,26,1
3,252,45,6,1
3,381,60,22,2
3,714,50,25,2
3,766,50,29,8
3,396,45,1,3
3,134,50,11,3
3,511,54,0,1
3,53,50,27,3
3,782,60,29,3
3,522,45,9,0
3,424,65,11,1
3,34,45,7,0
3,699,40,25,0
3,419,45,11,0
3,792,59,10,0
3,816,52,15,0
3,91,65,26,5
3,399,50,22,0
3,404,74,22,0
3,221,60,3,1
3,302,55,14,0
3,99,45,6,1
3,268,76,0,1
3,368,55,1,1
3,846,50,14,0
3,166,45,10,1
3,627,50,10,2
3,110,69,6,0
3,85,71,26,3
3,218,50,26,0
3,873,49,11,0
3,452,50,30,0
3,332,59,19,2
3,108,65,0,0
3,827,50,21,0
3,173,45,10,0
3,117,55,6,0
3,340,45,11,0
3,271,100,15,0
3,736,100,26,12
30,453,51,22,0
30,141,54,21,5
30,772,53,6,3
30,676,40,27,0
30,15,69,25,0
30,611,45,0,2
30,789,47,6,0
30,481,55,9,2
30,29,40,27,0
30,204,73,10,1
30,727,40,21,0
30,33,48,27,3
30,626,51,11,0
30,555,42,9,1
30,797,60,19,0
30,449,44,22,0
30,881,47,15,0
30,186,61,19,0
30,530,45,21,0
30,592,45,25,3
30,191,44,10,0
30,794,49,19,0
30,219,55,24,0
30,832,47,29,0
30,752,55,0,2
30,684,102,25,0
30,11,116,23,2
30,20,51,25,3
30,100,44,30,1
30,17,56,10,1
30,600,40,15,0
30,400,54,6,3
30,557,51,14,5
30,869,40,3,0
30,887,44,15,0
30,411,48,15,0
30,728,40,21,0
30,261,50,23,0
30,734,53,1,2
30,262,49,23,0
30,151,49,10,1
30,38,44,27,0
30,67,63,9,0
30,119,56,0,2
30,373,68,14,2
30,875,55,9,0
30,467,57,22,0
30,177,42,14,3
30,455,43,22,1
30,360,39,14,0
30,704,55,26,-1
30,266,79,23,0
30,891,50,22,0
30,731,59,1,0
30,249,69,23,1
30,504,42,22,0
30,28,41,27,0
30,69,52,21,7
30,534,45,22,0
30,640,43,21,2
30,358,52,11,0
30,259,49,23,3
30,73,45,27,1
30,655,39,23,0
30,813,54,24,0
30,831,52,29,2
30,118,49,0,0
30,397,89,3,11
30,51,57,27,0
30,759,45,11,0
30,495,43,19,5
30,810,63,24,0
30,385,59,3,0
30,429,44,15,1
30,582,43,19,0
30,892,45,22,0
30,55,49,21,6
30,417,43,9,0
30,602,42,10,0
30,706,44,26,2
30,808,75,24,1
30,428,40,15,0
30,849,55,7,0
30,196,39,27,0
30,812,47,24,0
30,620,39,9,0
30,561,49,7,1
30,700,45,26,0
30,742,45,1,0
30,48,59,27,2
30,10,47,25,1
30,500,45,3,0
30,8,45,25,0
30,621,45,9,0
30,760,67,11,8
30,82,68,1,3
30,838,40,29,0
30,327,47,7,0
30,313,59,30,0
30,32,47,27,1
30,724,42,21,0
30,735,48,1,0
30,458,50,22,2
30,829,48,29,1
30,212,76,0,1
30,393,94,3,5
30,167,48,19,0
30,413,44,9,0
30,764,46,6,7
30,437,50,15,2
30,765,44,6,0
30,243,54,23,2
30,726,62,21,15
30,116,42,0,1
30,819,44,29,0
30,540,46,24,0
30,441,43,15,0
30,784,46,6,0
30,703,39,26,0
30,692,45,27,0
30,653,40,14,0
30,121,54,0,0
30,405,45,9,0
30,407,44,9,0
30,432,48,15,0
30,301,44,11,0
30,300,47,30,1
30,76,69,1,3
30,253,51,23,0
30,705,45,26,0
30,656,40,25,0
30,106,42,0,0
30,181,43,19,0
30,878,40,9,0
30,178,48,1,0
30,213,79,15,0
30,809,50,24,0
30,215,54,10,0
30,382,64,3,1
30,171,43,19,1
30,803,44,10,0
30,25,73,25,1
30,783,48,6,1
30,42,48,27,1
30,438,48,7,0
30,450,45,22,0
30,539,48,9,1
30,833,45,29,0
30,740,59,1,2
30,241,59,23,2
