GW,id,value,opponent,total_points
27,191,44,9,0
27,280,54,24,0
27,577,50,28,0
27,577,50,24,0
27,219,58,28,9
27,219,58,24,6
27,523,40,9,0
27,11,116,23,4
27,521,40,24,0
27,153,40,15,0
27,20,58,23,2
27,100,43,25,0
27,17,58,23,2
27,600,40,1,0
27,607,40,0,0
27,400,45,26,0
27,557,46,22,1
27,643,45,15,2
27,411,44,1,2
27,145,44,15,0
27,416,50,29,0
27,261,63,3,0
27,262,44,3,0
27,637,45,15,1
27,604,40,29,0
27,151,43,15,1
27,38,46,10,-2
27,67,61,6,12
27,119,58,19,11
27,373,71,0,4
27,467,62,0,2
27,177,47,4,0
27,455,48,0,0
27,360,43,22,1
27,266,92,3,2
27,476,44,24,0
27,249,56,3,6
27,143,51,27,0
27,504,47,0,0
27,28,45,10,12
27,69,45,6,0
27,534,50,0,0
27,640,45,6,1
27,358,51,27,0
27,259,51,3,0
27,73,47,21,0
27,223,53,28,6
27,223,53,24,7
27,376,65,22,0
27,648,40,10,1
27,118,53,19,0
27,397,87,26,12
27,496,50,4,0
27,264,51,3,0
27,51,54,10,2
27,495,43,4,0
27,385,47,26,5
27,429,47,1,1
27,277,49,24,1
27,582,43,4,0
27,544,45,15,0
27,55,47,6,0
27,417,42,29,0
27,602,43,9,0
27,584,40,19,0
27,279,43,24,1
27,90,54,21,0
27,342,44,7,1
27,428,42,1,0
27,334,55,12,0
27,334,55,7,0
27,506,67,22,0
27,489,42,24,0
27,196,40,10,0
27,620,40,29,0
27,75,56,21,0
27,128,40,1,0
27,147,39,15,0
27,480,44,29,0
27,561,49,12,6
27,561,49,7,6
27,139,43,7,2
27,442,43,1,0
27,48,61,10,0
27,10,44,24,0
27,251,44,3,0
27,209,42,9,0
27,500,43,26,0
27,286,42,24,0
27,8,48,23,0
27,621,45,29,0
27,82,69,21,4
27,327,47,12,0
27,327,47,7,0
27,313,64,25,0
27,32,51,10,2
27,618,40,29,0
27,458,50,0,2
27,212,71,19,1
27,393,87,26,2
27,167,52,4,9
27,413,48,29,0
27,437,51,1,1
27,71,45,6,0
27,243,58,3,0
27,492,51,23,0
27,116,42,19,0
27,540,50,28,0
27,540,50,24,0
27,441,44,1,0
27,403,59,26,0
27,195,39,9,0
27,121,55,19,0
27,405,43,29,0
27,407,43,29,0
27,432,48,1,1
27,439,51,1,0
27,292,47,24,1
27,434,40,1,0
27,301,43,25,0
27,148,49,15,0
27,300,48,25,0
27,76,65,21,2
27,276,40,24,0
27,253,52,3,0
27,106,48,19,0
27,650,45,6,0
27,181,45,4,0
27,274,48,24,1
27,178,53,4,1
27,597,45,22,0
27,501,40,6,0
27,213,96,9,0
27,215,54,9,0
27,382,60,26,0
27,171,48,4,2
27,25,73,23,6
27,42,47,10,0
27,438,45,1,2
27,450,44,0,1
27,137,43,7,2
27,539,45,29,0
27,241,54,3,2
27,60,50,6,0
27,569,63,21,2
27,553,45,15,0
27,160,44,15,0
27,290,46,24,0
27,0,47,23,0
27,229,86,28,6
27,229,86,24,1
27,388,44,26,0
27,63,44,6,0
27,617,45,0,0
27,190,48,9,0
27,180,48,4,1
27,469,58,0,0
27,558,48,7,2
27,96,106,21,9
27,568,54,15,0
27,272,42,24,0
27,460,90,0,0
27,325,40,12,0
27,325,40,7,0
27,216,61,9,4
27,609,45,0,0
27,594,45,27,0
27,589,50,21,0
27,505,40,7,0
27,352,47,7,0
27,516,40,15,0
27,307,70,25,16
27,81,102,21,11
27,541,48,0,1
27,146,41,15,2
27,224,54,28,0
27,224,54,24,0
27,616,44,7,0
27,44,44,10,0
27,278,41,24,0
27,203,47,9,1
27,468,52,27,5
27,254,53,3,0
27,389,50,26,2
27,392,66,26,0
27,320,46,12,6
27,320,46,7,8
27,614,45,7,0
27,415,46,29,2
27,39,44,10,0
27,629,50,15,0
27,579,45,19,0
27,226,47,28,1
27,226,47,24,0
27,526,44,24,1
27,353,51,7,2
27,362,42,22,1
27,233,47,28,0
27,233,47,24,0
27,499,63,22,13
27,232,53,28,3
27,232,53,24,3
27,299,40,25,0
27,120,44,19,0
27,19,43,23,0
27,363,44,22,0
27,293,50,25,1
27,64,44,6,0
27,4,48,23,0
27,624,89,28,0
27,624,89,24,0
27,136,44,27,2
27,435,52,1,1
27,77,65,21,2
27,490,52,24,1
27,222,52,28,6
27,222,52,24,9
27,319,42,12,6
27,319,42,7,6
27,564,68,26,0
27,61,51,6,2
27,275,43,24,0
27,586,45,7,0
27,484,75,9,8
27,140,59,27,0
27,333,45,12,0
27,333,45,7,1
27,638,40,29,0
27,328,43,12,8
27,328,43,7,1
27,324,47,12,6
27,324,47,7,0
27,230,73,28,3
27,230,73,24,3
27,23,52,23,1
27,283,44,24,2
27,517,44,15,0
27,513,43,15,0
27,245,45,3,0
27,367,76,22,5
27,179,44,4,0
27,466,53,0,0
27,570,50,1,1
27,306,43,25,0
27,36,50,10,1
27,402,113,26,13
27,622,40,25,0
27,152,44,15,1
27,512,45,26,4
27,267,88,3,0
27,401,68,26,0
27,406,49,29,2
27,542,45,19,0
27,379,55,26,1
27,464,47,0,0
27,5,65,23,1
27,331,54,12,1
27,331,54,7,1
27,487,50,27,1
27,418,45,29,0
27,235,49,28,0
27,235,49,24,0
27,423,57,29,4
27,566,82,4,1
27,315,45,12,0
27,315,45,7,0
27,366,46,22,1
27,349,43,7,1
27,547,40,1,0
27,503,40,25,1
27,16,59,10,0
27,585,45,25,0
27,156,48,1,2
27,316,43,12,0
27,316,43,7,0
27,436,45,1,0
27,451,42,0,0
27,113,48,19,1
27,135,48,27,1
27,443,49,1,1
27,207,65,9,2
27,440,47,1,2
27,58,40,6,1
27,102,49,19,6
27,305,50,25,2
27,565,43,15,0
27,269,50,3,0
27,183,96,4,5
27,346,43,7,0
27,384,55,26,1
27,515,45,15,0
27,475,47,7,0
27,109,52,19,3
27,537,43,7,0
27,370,44,22,0
27,310,61,25,0
27,372,50,22,0
27,168,47,19,1
27,559,53,6,2
27,587,45,23,0
27,350,59,7,0
27,354,78,7,2
27,427,48,29,0
27,265,56,3,1
27,231,61,28,0
27,231,61,24,1
27,520,44,7,0
27,22,59,23,0
27,198,53,9,2
27,122,47,27,2
27,630,40,12,0
27,630,40,7,0
27,104,48,19,9
27,625,45,6,2
27,201,51,12,3
27,201,51,7,3
27,217,53,28,0
27,217,53,24,0
27,112,44,19,0
27,472,49,6,0
27,88,44,21,0
27,341,44,7,0
27,127,47,28,6
27,127,47,24,0
27,74,52,21,0
27,634,40,7,0
27,431,42,1,0
27,578,43,19,0
27,525,66,0,0
27,444,42,1,1
27,329,54,12,0
27,329,54,7,2
27,115,45,19,0
27,615,40,27,0
27,430,44,1,1
27,193,43,6,0
27,641,50,22,1
27,200,63,9,0
27,339,41,7,2
27,291,54,24,0
27,361,40,22,1
27,45,49,10,0
27,114,42,19,0
27,308,46,25,1
27,497,43,28,0
27,497,43,24,0
27,337,53,12,0
27,337,53,7,0
27,194,48,9,0
27,296,53,0,1
27,47,54,10,9
27,398,42,26,0
27,603,42,25,0
27,514,40,15,0
27,462,44,0,0
27,612,45,7,0
27,531,40,7,0
27,518,40,15,0
27,410,47,29,0
27,409,40,29,0
27,84,69,21,0
27,255,72,3,2
27,478,42,29,0
27,98,43,19,0
27,287,43,24,0
27,543,45,12,0
27,543,45,7,0
27,41,50,10,0
27,491,47,25,0
27,646,55,15,5
27,509,40,1,0
27,164,49,4,3
27,240,60,28,0
27,240,60,24,1
27,508,45,19,0
27,234,105,28,1
27,234,105,24,3
27,593,40,6,0
27,132,61,27,4
27,197,42,9,0
27,387,46,26,0
27,6,47,23,0
27,386,47,26,0
27,356,39,22,0
27,78,53,21,1
27,357,43,22,1
27,383,64,26,1
27,345,44,7,1
27,2,62,23,1
27,205,54,15,2
27,347,42,7,0
27,573,44,12,7
27,573,44,7,6
27,124,57,27,1
27,199,44,9,1
27,184,55,4,0
27,369,44,22,0
27,374,48,22,4
27,488,76,28,10
27,488,76,24,2
27,46,42,10,0
27,50,43,10,0
27,583,44,25,0
27,188,44,9,0
27,97,62,19,0
27,548,78,23,1
27,631,55,22,2
27,174,42,4,0
27,355,48,22,1
27,68,43,6,0
27,645,50,19,3
27,580,44,19,0
27,528,40,26,0
27,246,52,3,2
27,519,42,7,0
27,52,51,10,0
27,636,60,29,2
27,123,47,27,0
27,546,40,7,0
27,426,45,29,0
27,189,47,19,9
27,336,57,12,1
27,336,57,7,2
27,642,67,25,5
27,236,84,28,1
27,236,84,24,0
27,461,63,0,10
27,169,39,4,0
27,560,68,21,2
27,247,52,3,8
27,92,49,21,0
27,608,45,0,0
27,270,64,3,0
27,176,49,4,2
27,321,41,12,0
27,321,41,7,0
27,37,46,10,4
27,318,39,1,0
27,214,63,9,0
27,422,45,29,0
27,330,71,12,16
27,330,71,7,0
27,474,43,9,0
27,572,49,15,0
27,457,62,0,2
27,256,58,3,1
27,289,44,24,1
27,105,42,19,0
27,632,45,22,7
27,651,50,25,0
27,377,44,22,0
27,494,41,27,0
27,482,45,29,0
27,595,40,27,0
27,7,46,23,0
27,575,43,19,0
27,250,50,3,0
27,601,45,4,0
27,54,45,6,1
27,130,39,27,0
27,80,44,21,0
27,445,57,1,0
27,298,41,25,0
27,635,55,29,0
27,43,50,10,1
27,297,43,25,1
27,257,71,3,0
27,13,94,23,0
27,258,43,3,1
27,149,43,15,0
27,619,45,29,0
27,57,50,6,1
27,65,42,6,0
27,623,40,7,0
27,605,45,19,0
27,576,44,7,0
27,463,69,0,0
27,380,48,26,0
27,95,85,21,0
27,412,43,29,4
27,365,43,22,0
27,111,45,19,0
27,378,50,22,0
27,158,55,15,0
27,21,45,23,0
27,644,45,4,0
27,263,46,27,2
27,150,44,15,0
27,649,40,25,0
27,390,54,26,2
27,571,66,26,1
27,138,43,27,0
27,94,47,21,2
27,394,45,26,0
27,391,60,1,2
27,9,59,23,1
27,182,44,4,0
27,529,45,21,0
27,192,58,9,2
27,35,39,21,0
27,375,47,22,0
27,303,58,25,14
27,359,41,22,0
27,86,49,21,1
27,470,39,6,0
27,225,59,28,0
27,225,59,24,6
27,610,45,19,0
27,421,50,29,0
27,425,68,29,0
27,507,45,19,0
27,486,45,21,0
27,237,53,28,0
27,237,53,24,0
27,545,45,22,0
27,24,82,23,2
27,588,44,25,0
27,206,47,9,0
27,606,45,28,0
27,606,45,24,0
27,633,45,15,0
27,309,45,25,2
27,83,71,21,0
27,144,56,15,2
27,581,44,9,0
27,527,45,28,0
27,527,45,24,0
27,220,47,28,0
27,220,47,24,0
27,107,42,19,0
27,498,43,7,0
27,552,49,24,0
27,248,42,7,0
27,343,51,19,6
27,294,45,25,0
27,502,83,3,2
27,471,40,6,2
27,563,50,26,0
27,210,42,9,0
27,459,44,0,2
27,89,71,21,6
27,3,48,23,0
27,335,49,12,5
27,335,49,7,0
27,1,54,23,2
27,202,82,9,2
27,323,45,12,0
27,323,45,7,0
27,322,43,12,0
27,322,43,7,5
27,126,46,27,0
27,244,47,3,2
27,311,42,25,0
27,473,45,9,2
27,227,79,28,6
27,227,79,24,0
27,485,48,12,3
27,485,48,7,2
27,131,47,27,1
27,590,40,0,0
27,533,40,0,0
27,454,42,0,0
27,613,45,1,0
27,446,54,1,0
27,170,44,4,0
27,175,89,4,10
27,639,55,6,5
27,93,51,21,0
27,208,84,9,12
27,538,58,29,0
27,172,49,4,5
27,154,58,0,2
27,483,40,23,0
27,142,100,27,6
27,165,44,4,0
27,133,71,27,5
27,70,45,6,0
27,87,50,21,0
27,628,47,24,2
27,599,40,10,0
27,295,54,25,1
27,535,48,10,2
27,395,46,15,0
27,317,49,12,5
27,317,49,7,6
27,211,94,9,13
27,447,60,12,1
27,447,60,7,2
27,448,67,1,2
27,228,64,28,0
27,228,64,24,0
27,456,42,0,1
27,155,47,15,9
27,510,44,1,0
27,591,42,25,0
27,66,57,6,5
27,14,70,23,0
27,62,52,6,1
27,103,52,19,1
27,125,59,27,1
27,348,47,7,2
27,408,45,29,-1
27,18,50,23,0
27,238,128,28,7
27,238,128,24,2
27,242,47,3,0
27,312,61,25,1
27,40,45,10,0
27,161,43,15,0
27,314,43,12,0
27,314,43,7,0
27,185,56,4,2
27,554,58,23,1
27,549,60,0,0
27,30,46,10,0
27,187,47,9,2
27,550,67,25,4
27,465,50,0,2
27,551,51,29,5
27,326,44,12,0
27,326,44,7,0
27,364,39,22,0
27,56,45,6,0
27,420,50,29,0
27,304,51,25,2
27,524,57,6,0
27,532,48,7,0
27,31,48,10,2
27,101,42,19,0
27,281,49,24,0
27,596,40,25,0
27,493,45,19,0
27,371,50,22,0
27,433,40,1,0
27,27,49,23,0
27,59,42,6,0
27,12,73,23,1
27,598,45,12,0
27,598,45,7,0
27,72,59,21,2
27,647,40,12,0
27,647,40,7,0
27,536,40,7,0
27,252,41,3,0
27,381,63,26,1
27,49,45,10,0
27,479,40,29,0
27,396,42,22,6
27,134,51,29,2
27,511,44,27,2
27,53,51,6,0
27,159,46,15,-1
27,522,43,9,1
27,424,68,29,5
27,129,39,27,0
27,34,45,10,2
27,419,45,29,2
27,574,43,7,0
27,91,56,21,3
27,399,48,26,2
27,288,49,24,0
27,404,75,26,1
27,221,59,28,0
27,221,59,24,0
27,302,56,25,0
27,338,43,7,0
27,273,46,24,2
27,351,60,7,1
27,99,43,19,6
27,268,86,3,2
27,368,46,22,0
27,166,47,4,2
27,627,49,4,5
27,239,69,12,0
27,239,69,7,0
27,110,56,19,8
27,85,70,21,1
27,218,47,28,7
27,218,47,24,6
27,556,44,15,0
27,452,51,0,1
27,332,60,12,0
27,332,60,7,0
27,108,57,27,0
27,26,46,23,0
27,173,40,4,0
27,117,56,19,6
27,340,44,29,0
27,271,115,3,-1
27,567,45,0,0
27,477,62,24,0
28,453,52,3,1
28,141,55,19,0
28,162,59,6,5
28,163,45,6,0
28,29,44,21,0
28,204,70,22,1
28,33,45,21,1
28,626,54,19,0
28,449,46,3,0
28,157,46,6,4
28,530,43,23,0
28,191,44,22,0
28,523,40,22,0
28,153,40,6,0
28,600,40,26,0
28,607,40,3,0
28,557,46,4,8
28,643,45,6,2
28,411,44,26,1
28,145,44,6,0
28,637,45,6,2
28,151,44,6,2
28,38,46,21,0
28,67,61,23,2
28,373,71,3,6
28,467,63,3,2
28,455,48,3,0
28,360,42,4,1
28,143,51,19,0
28,504,47,3,0
28,28,45,21,2
28,69,45,23,8
28,534,50,3,0
28,640,45,23,0
28,358,51,19,6
28,376,65,4,0
28,648,40,21,0
28,51,54,21,2
28,429,47,26,1
28,544,45,6,0
28,55,47,23,0
28,602,43,22,1
28,428,42,26,0
28,506,67,4,0
28,196,40,21,0
28,128,40,26,0
28,147,39,6,0
28,442,43,26,0
28,48,61,21,0
28,209,42,22,0
28,32,51,21,1
28,458,50,3,2
28,437,51,26,1
28,71,45,23,0
28,441,44,26,1
28,195,39,22,0
28,432,48,26,0
28,439,51,26,0
28,434,40,26,0
28,148,49,6,0
28,650,45,23,1
28,597,45,4,0
28,501,40,23,0
28,213,96,22,0
28,215,54,22,0
28,42,47,21,1
28,438,45,26,2
28,450,44,3,10
28,60,50,23,0
28,553,45,6,0
28,160,44,6,1
28,63,44,23,0
28,617,45,3,0
28,190,48,22,0
28,469,58,3,0
28,568,54,6,0
28,460,90,3,0
28,216,61,22,5
28,609,45,3,0
28,594,45,19,1
28,516,40,6,0
28,541,48,3,0
28,146,41,6,2
28,44,44,21,0
28,203,47,22,9
28,468,52,19,0
28,39,44,21,0
28,629,50,6,0
28,362,42,4,1
28,499,65,4,1
28,363,44,4,0
28,64,44,23,0
28,136,44,19,2
28,435,52,26,1
28,61,51,23,2
28,484,75,22,7
28,140,59,19,0
28,517,44,6,0
28,513,43,6,0
28,367,77,4,7
28,466,53,3,0
28,570,50,26,2
28,36,50,21,2
28,152,44,6,2
28,652,45,22,0
28,464,47,3,0
28,487,50,19,1
28,366,46,4,2
28,547,40,26,0
28,16,59,21,4
28,156,48,26,2
28,436,45,26,0
28,451,42,3,0
28,135,48,19,0
28,443,49,26,2
28,207,65,22,2
28,440,47,26,1
28,58,40,23,0
28,565,43,6,0
28,515,45,6,0
28,370,44,4,0
28,372,50,4,0
28,559,53,23,2
28,198,53,22,2
28,122,47,19,6
28,625,45,23,1
28,472,49,23,0
28,431,42,26,0
28,525,66,3,0
28,444,42,26,0
28,615,40,19,0
28,430,44,26,1
28,193,43,23,0
28,641,50,4,1
28,200,63,22,0
28,361,40,4,0
28,45,49,21,0
28,194,48,22,0
28,296,53,3,1
28,47,55,21,18
28,514,40,6,0
28,462,44,3,0
28,518,40,6,0
28,41,49,21,0
28,646,55,6,2
28,509,40,26,0
28,593,40,23,0
28,132,60,19,10
28,197,42,22,0
28,356,39,4,0
28,357,43,4,0
28,205,54,6,2
28,124,57,19,1
28,199,44,22,1
28,369,44,4,0
28,374,48,4,2
28,46,42,21,0
28,50,43,21,0
28,188,43,22,0
28,631,55,4,1
28,355,48,4,2
28,68,43,23,0
28,52,51,21,1
28,123,47,19,0
28,461,64,3,2
28,608,45,3,0
28,37,46,21,1
28,318,39,26,0
28,214,63,22,0
28,474,43,22,0
28,572,49,6,0
28,457,62,3,0
28,632,45,4,0
28,377,44,4,0
28,494,41,19,0
28,595,40,19,0
28,54,45,23,5
28,130,39,19,0
28,445,56,26,0
28,43,50,21,0
28,149,42,6,0
28,57,50,23,1
28,65,42,23,0
28,463,69,3,8
28,365,43,4,0
28,378,50,4,0
28,158,55,6,0
28,263,46,19,9
28,150,44,6,0
28,138,43,19,0
28,391,60,26,2
28,192,58,22,2
28,375,47,4,0
28,359,41,4,0
28,470,39,23,0
28,545,45,4,0
28,206,47,22,0
28,633,45,6,2
28,144,56,6,12
28,581,44,22,0
28,471,40,23,0
28,210,42,22,0
28,459,44,3,1
28,202,83,22,1
28,126,46,19,6
28,473,45,22,2
28,131,48,19,1
28,590,40,3,0
28,533,40,3,0
28,454,42,3,0
28,613,45,26,0
28,446,54,26,0
28,639,55,23,1
28,208,85,22,0
28,154,58,3,1
28,142,102,19,12
28,133,71,19,9
28,70,45,23,0
28,599,40,21,0
28,535,48,21,2
28,395,46,6,0
28,211,97,22,2
28,448,66,26,1
28,456,42,3,4
28,155,47,6,2
28,510,44,26,0
28,66,57,23,1
28,62,52,23,2
28,125,60,19,6
28,40,45,21,0
28,161,43,6,0
28,549,60,3,0
28,30,45,21,1
28,187,47,22,2
28,465,50,3,4
28,364,39,4,0
28,56,45,23,1
28,524,57,23,0
28,31,48,21,0
28,371,50,4,0
28,433,40,26,0
28,59,42,23,0
28,49,45,21,0
28,396,43,4,2
28,511,44,19,3
28,53,51,23,1
28,159,46,6,1
28,522,43,22,0
28,129,39,19,0
28,34,45,21,0
28,368,46,4,2
28,556,44,6,0
28,452,51,3,1
28,108,57,19,0
28,567,45,3,0
29,453,52,15,1
29,141,55,4,0
29,15,76,19,2
29,611,45,25,0
29,481,46,1,1
29,79,55,24,0
29,162,59,26,2
29,163,45,26,1
29,562,48,10,1
29,282,43,10,1
29,29,44,6,0
29,285,45,10,0
29,204,70,7,2
29,344,40,22,0
29,284,44,10,0
29,33,45,6,7
29,626,54,4,0
29,414,43,10,0
29,260,53,22,3
29,555,40,1,0
29,449,46,15,0
29,157,46,26,1
29,186,69,21,1
29,530,43,28,0
29,592,45,19,0
29,191,44,7,0
29,280,54,10,0
29,577,50,23,0
29,219,58,23,0
29,523,40,7,0
29,11,115,19,9
29,521,40,10,0
29,153,40,26,0
29,20,57,19,1
29,100,43,27,0
29,17,58,19,2
29,600,40,9,0
29,607,40,15,0
29,400,45,29,0
29,557,46,3,-1
29,643,45,26,2
29,411,44,9,2
29,145,44,26,0
29,416,50,1,0
29,261,63,12,0
29,262,44,12,0
29,637,45,26,0
29,604,40,1,0
29,151,44,26,0
29,38,46,6,3
29,67,61,28,2
29,119,58,25,3
29,373,71,15,7
29,467,63,15,5
29,177,47,21,0
29,455,48,15,0
29,360,42,3,0
29,266,92,12,1
29,476,44,10,1
29,249,57,12,8
29,143,51,4,0
29,504,47,15,1
29,28,45,6,6
29,69,45,28,2
29,534,50,15,0
29,640,45,28,0
29,358,52,4,5
29,259,51,12,6
29,73,47,24,0
29,223,53,23,1
29,376,65,3,0
29,648,40,6,0
29,118,53,25,1
29,397,88,29,7
29,496,50,21,0
29,264,51,12,0
29,51,54,6,12
29,495,43,21,1
29,385,47,29,2
29,429,47,9,2
29,277,49,10,1
29,582,43,21,0
29,544,45,26,0
29,55,47,28,7
29,417,42,1,0
29,602,43,7,0
29,584,40,25,0
29,279,43,10,1
29,90,54,24,0
29,342,44,22,5
29,428,42,9,0
29,334,55,0,0
29,506,67,3,1
29,489,42,10,0
29,196,40,6,0
29,620,40,1,0
29,75,56,24,0
29,128,40,9,0
29,147,39,26,0
29,480,44,1,0
29,561,49,0,0
29,139,43,22,3
29,442,43,9,0
29,48,60,6,0
29,10,44,10,0
29,251,44,12,0
29,209,42,7,0
29,500,43,29,0
29,286,42,10,0
29,8,48,19,0
29,621,45,1,0
29,82,69,24,0
29,327,47,0,0
29,313,64,27,0
29,32,51,6,6
29,618,40,1,0
29,458,50,15,2
29,212,70,25,2
29,393,86,29,9
29,167,52,21,1
29,413,48,1,0
29,437,51,9,2
29,71,45,28,0
29,243,58,12,2
29,492,51,19,0
29,116,42,25,0
29,540,50,23,0
29,441,44,9,1
29,403,59,29,0
29,195,39,7,0
29,653,40,3,0
29,121,55,25,0
29,405,42,1,0
29,407,43,1,2
29,432,48,9,17
29,439,51,9,0
29,292,47,10,0
29,434,40,9,0
29,301,43,27,0
29,148,49,26,2
29,300,48,27,1
29,76,64,24,2
29,276,40,10,0
29,253,52,12,0
29,106,48,25,1
29,650,45,28,0
29,181,44,21,0
29,274,48,10,0
29,178,53,21,1
29,597,45,3,0
29,501,40,28,0
29,213,96,7,0
29,215,54,7,0
29,382,59,29,0
29,171,48,21,1
29,25,73,19,2
29,42,47,6,3
29,438,45,9,2
29,450,44,15,1
29,137,43,22,2
29,539,45,1,6
29,241,54,12,2
29,60,50,28,0
29,569,63,24,7
29,553,45,26,0
29,160,44,26,0
29,290,46,10,0
29,0,47,19,0
29,229,86,23,1
29,388,44,29,0
29,63,44,28,0
29,617,45,15,0
29,190,48,7,0
29,180,48,21,0
29,469,58,15,0
29,558,48,22,1
29,96,107,24,1
29,568,54,26,0
29,272,42,10,0
29,460,90,15,0
29,325,40,0,0
29,216,61,7,1
29,609,45,15,0
29,594,45,4,6
29,589,50,24,0
29,505,40,22,0
29,352,47,22,0
29,516,40,26,0
29,307,70,27,2
29,81,102,24,0
29,541,48,15,1
29,146,41,26,1
29,224,54,23,0
29,616,44,22,0
29,44,44,6,0
29,278,41,10,0
29,203,47,7,2
29,468,52,4,10
29,254,53,12,2
29,389,50,29,1
29,392,66,29,0
29,320,47,0,0
29,614,45,22,0
29,415,45,1,2
29,39,44,6,0
29,629,50,26,0
29,579,45,25,0
29,226,47,23,0
29,526,44,10,1
29,353,51,22,1
29,362,42,3,1
29,233,47,23,1
29,499,65,3,2
29,232,53,23,2
29,299,40,27,0
29,120,44,25,0
29,19,43,19,0
29,363,44,3,0
29,293,50,27,2
29,64,44,28,0
29,4,48,19,0
29,624,88,23,0
29,136,44,4,2
29,435,52,9,2
29,77,65,24,8
29,490,52,10,2
29,222,52,23,1
29,319,42,0,0
29,564,68,29,0
29,61,51,28,3
29,275,43,10,0
29,586,45,22,0
29,484,75,7,2
29,140,59,4,0
29,333,45,0,0
29,638,40,1,0
29,328,43,0,0
29,324,47,0,0
29,230,73,23,1
29,23,52,19,6
29,283,44,10,2
29,517,44,26,0
29,513,43,26,0
29,245,45,12,0
29,367,78,3,2
29,179,44,21,0
29,466,53,15,0
29,570,50,9,6
29,306,43,27,0
29,36,50,6,0
29,402,113,29,0
29,622,40,27,0
29,152,44,26,0
29,652,45,7,0
29,512,45,29,1
29,267,88,12,0
29,401,69,29,2
29,406,49,1,2
29,542,45,25,0
29,379,55,29,2
29,464,47,15,0
29,5,65,19,1
29,331,54,0,0
29,487,50,4,3
29,418,45,1,0
29,235,49,23,0
29,423,57,1,1
29,566,82,21,1
29,315,45,0,0
29,366,46,3,1
29,349,43,22,3
29,547,40,9,0
29,503,40,27,1
29,16,59,6,1
29,585,45,27,0
29,156,48,9,2
29,316,43,0,0
29,436,45,9,0
29,451,42,15,0
29,113,48,25,0
29,135,48,4,0
29,443,48,9,4
29,207,64,7,9
29,440,47,9,0
29,58,40,28,0
29,102,49,25,8
29,305,50,27,10
29,565,43,26,0
29,269,50,12,0
29,183,97,21,11
29,346,42,22,0
29,384,55,29,2
29,515,45,26,0
29,475,47,22,6
29,109,51,25,3
29,537,43,22,0
29,370,44,3,0
29,310,60,27,1
29,372,50,3,0
29,168,47,25,7
29,559,53,28,3
29,587,45,19,0
29,350,59,22,0
29,354,77,22,2
29,427,48,1,0
29,265,56,12,10
29,231,61,23,0
29,520,44,22,0
29,22,59,19,0
29,198,53,7,1
29,122,47,4,6
29,630,40,0,0
29,104,48,25,7
29,625,45,28,2
29,201,52,0,1
29,217,53,23,0
29,112,44,25,0
29,472,49,28,0
29,88,44,24,0
29,341,44,22,7
29,127,47,23,2
29,74,52,24,0
29,634,39,22,0
29,431,42,9,0
29,578,43,25,0
29,525,66,15,0
29,444,42,9,0
29,329,54,0,7
29,115,45,25,0
29,615,40,4,0
29,430,44,9,2
29,193,43,28,0
29,641,50,3,1
29,200,63,7,0
29,339,41,22,10
29,291,54,10,0
29,361,40,3,0
29,45,49,6,1
29,114,42,25,0
29,308,46,27,0
29,497,43,23,0
29,337,53,0,0
29,194,48,7,0
29,296,53,15,1
29,47,57,6,8
29,398,42,29,0
29,603,42,27,0
29,514,40,26,0
29,462,44,15,0
29,612,45,22,0
29,531,40,22,0
29,518,40,26,0
29,410,47,1,0
29,409,40,1,0
29,84,69,24,0
29,255,72,12,8
29,478,42,1,0
29,98,43,25,0
29,287,43,10,0
29,543,45,0,0
29,41,48,6,0
29,491,47,27,0
29,646,55,26,1
29,509,40,9,0
29,164,49,21,2
29,240,60,23,0
29,508,45,25,0
29,234,104,23,8
29,593,40,28,0
29,132,60,4,0
29,197,42,7,0
29,387,46,29,0
29,6,47,19,0
29,386,47,29,1
29,356,39,3,0
29,78,53,24,1
29,357,43,3,0
29,383,64,29,1
29,345,44,22,0
29,2,62,19,1
29,205,53,26,2
29,347,42,22,0
29,573,44,0,2
29,124,57,4,6
29,199,44,7,1
29,184,55,21,0
29,369,44,3,0
29,374,48,3,2
29,488,75,23,2
29,46,42,6,0
29,50,43,6,0
29,583,44,27,0
29,188,43,7,0
29,97,62,25,0
29,548,78,19,0
29,631,55,3,1
29,174,42,21,0
29,355,48,3,2
29,68,43,28,0
29,645,50,25,3
29,580,44,25,0
29,528,40,29,0
29,246,52,12,0
29,519,42,22,0
29,52,51,6,0
29,636,60,1,2
29,123,47,4,0
29,546,40,22,0
29,426,45,1,0
29,189,47,25,9
29,336,57,0,1
29,642,69,27,1
29,236,84,23,0
29,461,64,15,10
29,169,39,21,0
29,560,68,24,6
29,247,52,12,1
29,92,49,24,0
29,608,45,15,0
29,270,64,12,2
29,176,49,21,5
29,321,40,0,0
29,37,46,6,3
29,318,39,9,0
29,214,63,7,0
29,422,45,1,0
29,330,71,0,2
29,474,43,7,0
29,572,49,26,0
29,457,62,15,0
29,256,58,12,7
29,289,44,10,5
29,105,42,25,0
29,632,45,3,0
29,651,50,27,0
29,377,44,3,0
29,494,40,4,0
29,482,45,1,0
29,595,40,4,0
29,7,46,19,0
29,575,43,25,0
29,250,50,12,1
29,601,45,21,0
29,54,45,28,6
29,130,39,4,0
29,80,44,24,0
29,445,55,9,0
29,298,41,27,0
29,635,54,1,0
29,43,50,6,1
29,297,43,27,1
29,257,71,12,0
